sfdc_id	duplicate_count	most_recent_insert	oldest_insert	property_names	property_statuses	short_ids
a01Dn00000HHkfTIAT	2	2025-11-01T12:23:49.000Z	2023-03-28T21:24:51.000Z	"[""The Grace at Tryon"",""The Livano Tryon""]"	"[""ACTIVE"",""DISABLED""]"	"[""7OlOPGG02p"",""c5M9dFdxet""]"
a01UL00000YsXWTYA3	2	2025-11-01T12:08:00.000Z	2025-11-01T12:06:33.000Z	"[""Alta Wildhorse Ranch"",""10350 Blue Bluff Road""]"	"[""ACTIVE"",""ACTIVE""]"	"[""gpovXD9ftR"",""eJ22oOQEOd""]"
a01Dn00000HHSF6IAP	2	2025-10-31T21:36:57.000Z	2024-04-02T22:57:49.000Z	"[""Matthews Reserve"",""Avana Reserve""]"	"[""DISABLED"",""ACTIVE""]"	"[""oNsAh8VRtE"",""aeQOjOxxAU""]"
a01Dn00000HHqS0IAL	3	2025-10-31T21:24:30.000Z	2022-10-26T18:43:18.000Z	"[""Sedgefield - MS"",""Sedgefield Apartments"",""Sedgefield""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""w0lNPg8LIw"",""zIHbbHUr3s"",""wJsvZJt9uu""]"
a01Dn00000HHHANIA5	2	2025-10-31T20:42:46.000Z	2022-02-02T00:12:53.000Z	"[""Aspire Lenox Park - MS"",""Aspire Lenox Park""]"	"[""ACTIVE"",""DISABLED""]"	"[""ZdsAI78tAj"",""tlNvYDIP1f""]"
a01Dn00000HHcNYIA1	2	2025-10-31T20:18:51.000Z	2023-04-19T21:22:47.000Z	"[""Windsong - MS"",""Windsong""]"	"[""ACTIVE"",""DISABLED""]"	"[""WuYN70SqlR"",""jumMCybDQj""]"
a01Dn00000HHQIqIAP	2	2025-10-31T20:09:37.000Z	2023-10-18T20:48:05.000Z	"[""The Langford - MS"",""The Langford""]"	"[""ACTIVE"",""DISABLED""]"	"[""qihdnx80Vi"",""zxxbkxbilG""]"
a01Dn00000HHbCXIA1	2	2025-10-30T17:19:41.000Z	2021-03-05T18:19:17.000Z	"[""The Vue"",""The Vue""]"	"[""DISABLED"",""ACTIVE""]"	"[""Xy56NOsxCc"",""0FyPA2yn4g""]"
a01Dn00000HHup5IAD	2	2025-10-30T17:13:48.000Z	2023-02-08T18:30:24.000Z	"[""Retreat at River Ranch"",""The Retreat at River Ranch""]"	"[""DISABLED"",""ACTIVE""]"	"[""nO5NamqfSW"",""5dwQkyyabZ""]"
a01Dn00000HHhxWIAT	2	2025-10-30T15:41:36.000Z	2022-05-04T00:05:03.000Z	"[""Firewheel Apartments"",""Firewheel""]"	"[""ACTIVE"",""DISABLED""]"	"[""HkurTiuJyH"",""bL82JH8gQW""]"
a01Dn00000HHiHCIA1	2	2025-10-29T20:17:18.000Z	2022-09-30T22:40:38.000Z	"[""The Gateway"",""The Gateway Apartments and Townhomes""]"	"[""ACTIVE"",""DISABLED""]"	"[""Yb7YGPiJns"",""h9P2mPnPdb""]"
a01Dn00000HHNKrIAP	3	2025-10-29T17:57:01.000Z	2021-04-20T19:04:44.000Z	"[""Folio West Houston - MS"",""Folio West Houston Apartments"",""Folio West""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""Fq0RsslkeC"",""pQXGAWHBui"",""DQR5H9MDJZ""]"
a01Dn00000HHf90IAD	2	2025-10-29T17:49:15.000Z	2021-06-01T22:15:47.000Z	"[""Broadstone Post Oak - MS"",""Broadstone Post Oak""]"	"[""ACTIVE"",""DISABLED""]"	"[""Jco7xNBoAy"",""pUon358e4e""]"
a01Dn00000HHngFIAT	2	2025-10-29T17:31:11.000Z	2020-05-20T18:29:11.000Z	"[""The Pointe at Warner Center"",""The Pointe at Warner Center - Greystar""]"	"[""DISABLED"",""DISABLED""]"	"[""uaHjJO5bZG"",""KYbVVr0Wst""]"
a01Dn00000HHO55IAH	2	2025-10-28T22:55:51.000Z	2025-02-25T15:25:32.000Z	"[""Grand at 5746 - BUR"",""Burchard Apartments""]"	"[""DISABLED"",""ACTIVE""]"	"[""fb500c433b"",""wy57JfIKNY""]"
a01UL000006zc3EYAQ	2	2025-10-28T21:11:14.000Z	2023-03-06T18:02:04.000Z	"[""Axis at the Park"",""Elan Research Park""]"	"[""ACTIVE"",""DISABLED""]"	"[""3nct2fxZf5"",""MeXXRl8Md0""]"
a01Dn00000HHQQMIA5	4	2025-10-28T21:09:39.000Z	2023-08-09T18:37:41.000Z	"[""Kinsley Forest"",""Kinsley Forest"",""Kinsley Forest - Guarantor"",""Kinsley Forest""]"	"[""ACTIVE"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""us8wWS8JEH"",""13d5a1981c"",""a713bf81c3"",""pqOZDJNOOC""]"
a01Dn00000HHsfGIAT	5	2025-10-28T21:08:11.000Z	2023-06-01T23:13:21.000Z	"[""Axis Camelback, LLC - Guarantor"",""Axis Camelback, LLC - Other"",""Vela on Camelback"",""Axis Camelback"",""Axis Camelback, LLC""]"	"[""DISABLED"",""DISABLED"",""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""4fac79c592"",""cc95047660"",""yIZbSNkAkA"",""Kw3IeeV9ST"",""ddddd8de50""]"
a01UL000000cig3YAA	3	2025-10-28T21:06:41.000Z	2023-11-21T22:29:57.000Z	"[""Axis Midtown"",""Axis Midtown"",""Axis Midtown""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""IL44RwOUGz"",""OqAlkaDRnb"",""82e1693f2a""]"
a01Dn00000HHqj0IAD	3	2025-10-28T20:05:44.000Z	2025-06-21T18:47:05.000Z	"[""Skye Suwanee Towncenter"",""Skye Suwanee Towncenter - Guarantor"",""Skye Suwanne Town Center""]"	"[""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""91b5ee88b6"",""7882a8318e"",""BohmVivFaa""]"
a01UL00000AW42jYAD	4	2025-10-28T20:03:50.000Z	2024-09-27T15:50:11.000Z	"[""BES Donovan Apartments LLC - Guarantor"",""BES Donovan Apartments LLC"",""The Donovan"",""BES Donovan Apartments LLC - Other""]"	"[""DISABLED"",""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""67ccb876b1"",""1fe1eb8cd7"",""QFPbi60H5U"",""e7c2324196""]"
a01Dn00000HJ908IAD	2	2025-10-28T17:02:25.000Z	2025-02-17T20:23:07.000Z	"[""Townhomes at 201 -IDV ONLY"",""Townhomes at 201""]"	"[""ACTIVE"",""ACTIVE""]"	"[""S4PhfEFBKa"",""fa13a7f715""]"
a01Dn00000HJ5I7IAL	2	2025-10-28T17:01:52.000Z	2025-02-25T01:04:52.000Z	"[""Sedona Apartment Homes"",""Sedona Apartment Homes -IDV ONLY""]"	"[""DISABLED"",""ACTIVE""]"	"[""ce367422d9"",""1COA7CQiEQ""]"
a01Dn00000HHv9YIAT	2	2025-10-28T17:01:13.000Z	2025-02-13T20:04:15.000Z	"[""Haven Lake Oswego"",""Haven Lake Oswego -IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""38aba43ed4"",""0GkaznygS3""]"
a01Dn00000HHqwNIAT	2	2025-10-28T17:00:30.000Z	2025-03-22T00:35:38.000Z	"[""The Camellia on Buck"",""The Camellia on Buck -IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""e3dcd2844f"",""pdLf7jhZDt""]"
a01Dn00000HHkcKIAT	2	2025-10-28T16:59:47.000Z	2025-02-14T16:24:19.000Z	"[""Lindale"",""Lindale -IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""601a7ab93b"",""7YzrUnLlgx""]"
a01Dn00000HHfQBIA1	2	2025-10-28T16:58:18.000Z	2025-02-19T20:03:49.000Z	"[""The Canopy -IDV ONLY"",""The Canopy""]"	"[""ACTIVE"",""ACTIVE""]"	"[""MjVPQr67gZ"",""84f455d6fd""]"
a01Dn00000HHbSsIAL	2	2025-10-28T16:57:39.000Z	2025-02-12T18:36:08.000Z	"[""The Waterline Apartments"",""The Waterline Apartments -IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""9751e92834"",""t8cPNLCpNK""]"
a01Dn00000HHK3OIAX	2	2025-10-28T16:55:33.000Z	2025-03-05T19:20:55.000Z	"[""Chardonnay Ridge-IDV ONLY"",""Chardonnay Ridge""]"	"[""ACTIVE"",""ACTIVE""]"	"[""TKzj1kBZ5G"",""e8841f83f4""]"
a01Dn00000HHGzTIAX	2	2025-10-28T16:54:01.000Z	2025-02-13T23:24:54.000Z	"[""Arlo on 10th -IDV ONLY"",""Arlo on 10th""]"	"[""ACTIVE"",""ACTIVE""]"	"[""lAwLZy53U2"",""fb59a4aed7""]"
a01Dn00000HHpG7IAL	2	2025-10-27T14:43:31.000Z	2025-10-27T14:22:17.000Z	"[""Reflection Pointe TN"",""Reflection Pointe NC""]"	"[""ACTIVE"",""ACTIVE""]"	"[""8PApanOaIg"",""zF2g7h5lMr""]"
a01Dn00000HHbQCIA1	2	2025-10-24T15:25:19.000Z	2025-10-01T22:00:07.000Z	"[""Vineyards of Colorado Springs."",""Vineyards of Colorado Springs""]"	"[""DISABLED"",""ACTIVE""]"	"[""AnbvrsW9b4"",""1CCuR4gzYI""]"
a01Dn00000HHpVIIA1	2	2025-10-24T15:25:07.000Z	2025-10-15T20:22:53.000Z	"[""The Residence at SouthPark"",""The Residence at SouthPark -DUPLICATE""]"	"[""ACTIVE"",""DISABLED""]"	"[""F6SpxllK0u"",""VhSifuoPa0""]"
a01Dn00000HHkqnIAD	2	2025-10-24T15:25:05.000Z	2023-02-03T16:50:39.000Z	"[""The Lyndon"",""The Lyndon""]"	"[""DISABLED"",""ACTIVE""]"	"[""vNYqOzgLgY"",""YF3mkpsrnl""]"
a01Dn00000HHe1BIAT	2	2025-10-24T15:25:01.000Z	2025-10-01T21:51:02.000Z	"[""Hayes"",""Hayes - DUPLICATE""]"	"[""ACTIVE"",""DISABLED""]"	"[""x3c13ja9gj"",""epJYr3Vgc9""]"
a01Dn00000HHe8nIAD	2	2025-10-24T15:24:57.000Z	2025-08-27T22:23:25.000Z	"[""The Andi"",""The Andi""]"	"[""ACTIVE"",""DISABLED""]"	"[""cs0XhiC4lJ"",""MsoDKv0y7T""]"
a01Dn00000HHZP7IAP	3	2025-10-24T15:24:52.000Z	2025-10-01T21:45:07.000Z	"[""Village at Westmeadow"",""Sylvan Uptown"",""Sylvan Uptown""]"	"[""ACTIVE"",""ACTIVE"",""DISABLED""]"	"[""thmHSK4Hi1"",""8M7CUCd2QP"",""D0ENPdt4L1""]"
a01Dn00000HHYo4IAH	3	2025-10-24T15:24:47.000Z	2023-11-10T17:21:17.000Z	"[""Stone Brook"",""Stone Brook"",""Stone Brook Apts""]"	"[""DISABLED"",""ACTIVE"",""ACTIVE""]"	"[""FB1iXbzQyk"",""xTt9ep158i"",""1dFiWVmpJ1""]"
a01Dn00000HHtlUIAT	2	2025-10-24T15:24:40.000Z	2022-11-10T17:03:21.000Z	"[""Smyth"",""Woodbury""]"	"[""ACTIVE"",""DISABLED""]"	"[""q8bVywcYZV"",""kNUoQK3GSE""]"
a01Dn00000HHT2nIAH	2	2025-10-24T15:24:03.000Z	2021-09-17T15:21:57.000Z	"[""Magnolia Square"",""Monterosso""]"	"[""ACTIVE"",""DISABLED""]"	"[""QMIiXfKXeE"",""PuwyX2SCj0""]"
a01Dn00000HHhjMIAT	2	2025-10-24T15:23:56.000Z	2025-10-20T18:39:20.000Z	"[""Envii"",""ENVii - DUP""]"	"[""ACTIVE"",""DISABLED""]"	"[""KL71fLhDLR"",""kFkM6km2nk""]"
a01Dn00000HHh7mIAD	2	2025-10-24T15:23:50.000Z	2025-10-01T21:52:54.000Z	"[""Cycle DUP"",""Cycle""]"	"[""DISABLED"",""ACTIVE""]"	"[""y64wHpoTsv"",""wEZJ0MYSYg""]"
a01Dn00000HHgPRIA1	2	2025-10-24T15:23:48.000Z	2025-10-01T21:58:34.000Z	"[""Clovis Point"",""Clovis Point - Duplicate""]"	"[""ACTIVE"",""DISABLED""]"	"[""KmZTLs1aD8"",""87BGfaI6fF""]"
a01Dn00000HHJAxIAP	2	2025-10-24T15:23:40.000Z	2022-11-10T16:56:42.000Z	"[""Callen"",""Callen""]"	"[""ACTIVE"",""DISABLED""]"	"[""LoJ29Joi3p"",""ONqPnh7PFo""]"
a01Dn00000HHnDIIA1	2	2025-10-23T21:28:32.000Z	2023-03-13T16:32:32.000Z	"[""Avana Creekside"",""The Park at Steele Creek""]"	"[""ACTIVE"",""DISABLED""]"	"[""4Cf1rcQvjO"",""dAdLVAFm2E""]"
a01Dn00000HHs2MIAT	3	2025-10-22T15:17:21.000Z	2021-06-08T18:53:34.000Z	"[""The Katy Apartments"",""The Katy Apartments - Inactive"",""The Katy Apartments""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""dFaBuF9xsb"",""U4z2vpmbjw"",""KABaRSeWqq""]"
a01Dn00000HJ0snIAD	2	2025-10-21T21:33:59.000Z	2023-06-01T23:05:12.000Z	"[""Filament"",""Filament""]"	"[""DISABLED"",""ACTIVE""]"	"[""yykABM4wrE"",""kodMrOiMGA""]"
a01Dn00000HHiudIAD	2	2025-10-21T20:13:43.000Z	2023-03-13T18:23:02.000Z	"[""Caldera Apartment Homes"",""Hammerly Oaks""]"	"[""ACTIVE"",""DISABLED""]"	"[""SzpzoWHVrv"",""8rZo6Zgpbw""]"
a01Dn00000HHw5yIAD	2	2025-10-21T01:00:08.000Z	2023-07-26T02:51:04.000Z	"[""Tides on 27th"",""Tides on 27th""]"	"[""ACTIVE"",""DISABLED""]"	"[""dIYFGMN2LT"",""cqz3ZVYZoq""]"
a01Dn00000HJ1DsIAL	2	2025-10-20T23:41:32.000Z	2023-11-22T23:33:37.000Z	"[""Villas at Creekside"",""Villas at Creekside""]"	"[""ACTIVE"",""DISABLED""]"	"[""Cohqp3uMDL"",""Ztk6krzU06""]"
a01UL0000030LVnYAM	2	2025-10-20T23:07:00.000Z	2022-10-17T16:56:35.000Z	"[""Villas at Birnham Woods"",""Villas at Birnham Woods""]"	"[""ACTIVE"",""DISABLED""]"	"[""q4hUf0D5k8"",""fSfDHbbomb""]"
a01Dn00000HHhJuIAL	2	2025-10-20T18:17:30.000Z	2023-10-10T17:49:26.000Z	"[""Digit 1919"",""Digit 1919""]"	"[""ACTIVE"",""DISABLED""]"	"[""3B9ZpYP6e2"",""4HsdiudimH""]"
a01UL00000H2LoBYAV	2	2025-10-20T16:19:11.000Z	2025-02-26T00:21:18.000Z	"[""Apela House"",""Apela House""]"	"[""DISABLED"",""ACTIVE""]"	"[""gJYUfWQ4kF"",""nFNcDQIxOK""]"
a01UL000007inLzYAI	2	2025-10-17T16:59:47.000Z	2024-07-01T15:52:50.000Z	"[""AURA"",""Aura""]"	"[""DISABLED"",""ACTIVE""]"	"[""4G6djRz8Po"",""IfFzPjJUCh""]"
a01UL00000WtgSVYAZ	2	2025-10-16T21:50:01.000Z	2025-10-16T21:45:19.000Z	"[""Prose at Parkvale"",""Prose at Parkvale""]"	"[""ACTIVE"",""DISABLED""]"	"[""PPRSXVM3v7"",""fqJ2fgeLr0""]"
a01Dn00000HHHS6IAP	3	2025-10-16T21:44:58.000Z	2024-02-15T16:39:42.000Z	"[""Avantus"",""Avantus"",""Avantus""]"	"[""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""Hn6alSN9WX"",""jC1yQHdHVt"",""yz4EFvERuP""]"
a01Dn00000HHVypIAH	2	2025-10-16T18:17:37.000Z	2023-11-10T17:25:21.000Z	"[""Preserve at Baytown"",""Preserve at Baytown""]"	"[""DISABLED"",""ACTIVE""]"	"[""pshcYYi1D2"",""sa4EMP36Q3""]"
a01Dn00000HHEuVIAX	2	2025-10-15T22:32:45.000Z	2025-02-24T21:17:17.000Z	"[""1155 Barton Springs"",""1155 Barton Springs""]"	"[""ACTIVE"",""DISABLED""]"	"[""nzeVdqg3mi"",""jyXlIkci02""]"
a01Dn00000HHHm9IAH	2	2025-10-15T21:43:57.000Z	2022-05-11T21:25:29.000Z	"[""Bayside Apartments"",""Bayside ""]"	"[""ACTIVE"",""DISABLED""]"	"[""MYfnP8h5Hv"",""z2nCx6eTCf""]"
a01Dn00000HHeguIAD	2	2025-10-15T21:26:30.000Z	2023-01-10T15:22:34.000Z	"[""Baypointe Crossing"",""BayPointe Crossing""]"	"[""DISABLED"",""ACTIVE""]"	"[""sdR4CRlAEv"",""JjYRXQYcrr""]"
a01Dn00000HHM6bIAH	2	2025-10-15T21:20:10.000Z	2023-01-10T15:20:03.000Z	"[""Doria Apartments"",""Doria""]"	"[""DISABLED"",""ACTIVE""]"	"[""jJXnJz8cSk"",""ZeJ0bAaJww""]"
a01Dn00000HHkcgIAD	3	2025-10-14T21:38:41.000Z	2025-03-18T17:03:09.000Z	"[""Linden Apts DUPLICATE"",""Linden Apts"",""Linden Apts""]"	"[""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""gvA8DthXV2"",""jPWAaPmVlH"",""LHtXYLLTHV""]"
a01Dn00000HHHI3IAP	2	2025-10-14T21:37:21.000Z	2025-03-18T16:58:36.000Z	"[""Attwell Off Main"",""Attwell Off Main""]"	"[""ACTIVE"",""DISABLED""]"	"[""rZZhzuY1jE"",""8A13ncVm5S""]"
a01Dn00000HHawqIAD	2	2025-10-14T18:56:52.000Z	2025-03-18T17:16:07.000Z	"[""Village at Traditions"",""Village at Tradition""]"	"[""ACTIVE"",""DISABLED""]"	"[""iqhXxjjzmv"",""YBk7IEuXoy""]"
a01Dn00000HHGdEIAX	3	2025-10-14T18:53:38.000Z	2025-03-07T22:06:48.000Z	"[""Altura - Phoenix"",""Altura Apartments"",""Altura""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""7JRoUJawND"",""SHelXyeq9W"",""wF8c6rxQx2""]"
a01Dn00000HHix5IAD	2	2025-10-14T18:45:04.000Z	2025-03-18T16:58:25.000Z	"[""Harbor Grove"",""Harbor Grove""]"	"[""ACTIVE"",""DISABLED""]"	"[""JcupunggCo"",""XvcnU1Gjpf""]"
a01UL00000BnIf6YAF	2	2025-10-09T21:52:55.000Z	2024-09-27T21:03:13.000Z	"[""Sereno"",""Sereno""]"	"[""DISABLED"",""ACTIVE""]"	"[""k6iED3668h"",""l1jG9LvKrr""]"
a01Dn00000HHRt5IAH	2	2025-10-09T19:36:51.000Z	2025-03-18T17:07:11.000Z	"[""The Madison"",""Madison""]"	"[""ACTIVE"",""DISABLED""]"	"[""FBCqvgAeLB"",""eAKTHYAsM3""]"
a01UL00000I6mPUYAZ	2	2025-10-09T19:34:43.000Z	2025-03-18T16:59:34.000Z	"[""The Kensington"",""Kensington""]"	"[""ACTIVE"",""DISABLED""]"	"[""JklvJ5acNh"",""FcXqsw1Vvw""]"
a01UL00000Hy3UIYAZ	2	2025-10-09T19:33:24.000Z	2025-03-18T17:04:30.000Z	"[""River North"",""River North""]"	"[""ACTIVE"",""DISABLED""]"	"[""P6ZFq98AFT"",""6Tspgb2HaX""]"
a01Dn00000HHMaEIAX	2	2025-10-09T19:32:01.000Z	2025-03-18T17:14:30.000Z	"[""Emerald Palms I & II"",""Emerald Palms""]"	"[""DISABLED"",""ACTIVE""]"	"[""mm94n85gnv"",""jwc41SX9va""]"
a01Dn00000HHJEdIAP	2	2025-10-09T19:18:10.000Z	2025-03-18T17:00:59.000Z	"[""Cameron"",""Cameron""]"	"[""ACTIVE"",""DISABLED""]"	"[""QqEcCXU0Yj"",""v7WkXpiJS7""]"
a01Dn00000HHZ2yIAH	2	2025-10-09T19:16:30.000Z	2025-03-18T17:12:20.000Z	"[""Sullivan's Ridge"",""Sullivan's Ridge""]"	"[""DISABLED"",""ACTIVE""]"	"[""dDl0euRge9"",""8VgHlwwjfh""]"
a01Dn00000HHNI5IAP	2	2025-10-09T18:53:30.000Z	2022-08-05T18:35:36.000Z	"[""Flats on Tanglewilde"",""Flats on Tanglewilde-never onboarded""]"	"[""ACTIVE"",""DISABLED""]"	"[""zvQbWSRt7u"",""JdJjrQnc8T""]"
a01Dn00000HHQfcIAH	3	2025-10-07T23:20:46.000Z	2022-04-11T19:37:15.000Z	"[""Lakecrest"",""Lakecrest Apartments"",""Lakecrest""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""YaAbFrbAux"",""RDZBiW9Rja"",""YIBWvmofE9""]"
a01Dn00000HHYb5IAH	2	2025-10-07T13:45:51.000Z	2023-03-10T16:35:00.000Z	"[""Starling at Bridgeland"",""Starling at Bridgeland - IDV ONLY""]"	"[""DISABLED"",""ACTIVE""]"	"[""fHq3y2DqCS"",""SgASP32QKW""]"
a01Dn00000HJLfqIAH	2	2025-10-07T13:42:15.000Z	2023-08-23T15:51:16.000Z	"[""Wingspan"",""Wingspan at Bridgeland - IDV ONLY""]"	"[""DISABLED"",""ACTIVE""]"	"[""HDCkrj84an"",""pFMmSdp1xp""]"
a01Dn00000HHQrGIAX	2	2025-10-07T13:28:34.000Z	2023-02-22T23:33:57.000Z	"[""Lakeside Row - IDV ONLY"",""Lakeside Row""]"	"[""ACTIVE"",""DISABLED""]"	"[""k5U5P0LiJ3"",""zo1bUIH813""]"
a01UL000006bqllYAA	2	2025-10-06T20:23:54.000Z	2024-04-19T16:34:28.000Z	"[""Warehouse District"",""Warehouse District I & II""]"	"[""ACTIVE"",""DISABLED""]"	"[""CgaKPPCGST"",""tuBBMpa3Dv""]"
a01UL000001o2E9YAI	2	2025-10-03T17:34:45.000Z	2023-12-12T21:39:45.000Z	"[""Reverie Belmont"",""Reverie Belmont""]"	"[""DISABLED"",""ACTIVE""]"	"[""s0gxJ2m8l1"",""HvxvKvxbAO""]"
a01Dn00000LgT26IAF	4	2025-10-03T17:01:11.000Z	2022-04-15T17:39:55.000Z	"[""Thurman Lofts"",""Thurman Lofts"",""Thurman Lofts"",""SB Tower""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""otjzoSk745"",""FfE8n4y95S"",""Ra9r2YoyvA"",""ASHKIYsbVf""]"
a01Dn00000LgT2BIAV	4	2025-10-03T17:00:12.000Z	2022-04-15T17:32:28.000Z	"[""Randolph Lofts"",""Randolph Lofts"",""Randolph Lofts"",""SB Manhattan""]"	"[""DISABLED"",""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""QjSDYKaQsd"",""8XELzXD5CI"",""m6FGU3cl9A"",""pa2DitExF1""]"
a01Dn00000LgT21IAF	4	2025-10-03T16:59:14.000Z	2022-04-15T17:30:19.000Z	"[""SB Loft"",""Marley Lofts"",""Marley Lofts"",""Marley Lofts""]"	"[""DISABLED"",""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""oMFHFJpNLO"",""4fvooF2vIP"",""85PWAGEMTn"",""x8BWTcbODe""]"
a01Dn00000LgLp3IAF	4	2025-10-03T16:58:20.000Z	2022-04-15T17:31:34.000Z	"[""Ames Lofts"",""SB Main"",""Ames Lofts"",""Ames Lofts""]"	"[""ACTIVE"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""QpOBSeLpWL"",""Ojeuxz1miw"",""HA5iSWB9x2"",""Ns3Ie8pDTP""]"
a01Dn00000LgLpDIAV	4	2025-10-03T16:54:28.000Z	2022-04-15T17:37:57.000Z	"[""Jaide Lofts"",""Jaide Lofts"",""Jaide Lofts"",""SB Spring""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""FL0pAeGfKT"",""prLI5VObuv"",""pSs8CiQUp3"",""47pT2ER8jQ""]"
a01Dn00000HHuzKIAT	2	2025-10-02T19:09:26.000Z	2022-10-12T16:38:57.000Z	"[""Santal"",""Santal Thousand Oaks""]"	"[""DISABLED"",""ACTIVE""]"	"[""cbsTYFsHr7"",""SekyaAvhch""]"
a01Dn00000HHGdUIAX	2	2025-10-02T18:47:27.000Z	2023-11-02T12:47:57.000Z	"[""Alture Westland"",""Alture Westland""]"	"[""DISABLED"",""ACTIVE""]"	"[""oUvZD1zB2q"",""OEiRZDMte2""]"
a01Dn00000HIbdiIAD	2	2025-10-02T18:43:59.000Z	2023-02-03T20:54:19.000Z	"[""Soleste Seaside"",""Soleste Seaside""]"	"[""DISABLED"",""ACTIVE""]"	"[""2AkM2umTGH"",""CZ9KmzXZuT""]"
a01Dn00000HHOeCIAX	3	2025-10-02T18:07:40.000Z	2022-02-11T22:24:16.000Z	"[""Avana Oakbrook"",""The Grove at Oakbrook- Duplicate"",""Grove at Oakbrook""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""kjC6JJeCLZ"",""Uup0RysylE"",""xIjvd5epiX""]"
a01UL00000Qsjh9YAB	2	2025-10-02T17:27:05.000Z	2025-07-18T16:00:57.000Z	"[""The Crawford Apartments"",""The Crawford Apartments""]"	"[""DISABLED"",""ACTIVE""]"	"[""lzRoMb0s0a"",""yTDd4EUvpb""]"
a01Dn00000HIwehIAD	2	2025-10-01T22:21:45.000Z	2023-08-01T15:34:50.000Z	"[""Soleste NoMi Beach"",""Soleste Nomi Beach""]"	"[""ACTIVE"",""DISABLED""]"	"[""goYJmRdiun"",""UZhpcL3taN""]"
a01Dn00000HHSxiIAH	3	2025-10-01T18:01:18.000Z	2022-03-31T21:19:34.000Z	"[""The Skylar"",""1444 Northwest 14th Avenue"",""Modera Skylar""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""IywsarQswL"",""uImyGdQCHF"",""XuG63mPeve""]"
a01Dn00000HHdzPIAT	2	2025-09-30T23:20:13.000Z	2021-06-24T20:41:48.000Z	"[""Maxwell Memorial"",""Alexan Memorial ""]"	"[""ACTIVE"",""DISABLED""]"	"[""HaRZ7KWVFL"",""CjnHtFjvAJ""]"
a01UL00000WBKYvYAP	2	2025-09-30T21:56:11.000Z	2025-09-30T21:52:18.000Z	"[""Vinoy at St Johns"",""Alexan Roxy""]"	"[""ACTIVE"",""ACTIVE""]"	"[""HTiQTWt2wl"",""gUB1baVakF""]"
a01Dn00000HHi2OIAT	2	2025-09-30T21:53:33.000Z	2025-08-19T13:04:38.000Z	"[""The Flats at Fishers Marketplace-100184"",""Flats at Fishers Marketplace - IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""f0416b87df"",""Z5SsxDpFFG""]"
a01Dn00000HHG65IAH	2	2025-09-30T21:51:27.000Z	2025-08-17T23:36:15.000Z	"[""Aberdeen Apartments - IDV ONLY"",""Aberdeen Apartments-100184""]"	"[""ACTIVE"",""ACTIVE""]"	"[""okoyg200RT"",""567506bf0c""]"
a01UL00000R8CJ0YAN	2	2025-09-30T21:48:46.000Z	2025-08-14T15:17:03.000Z	"[""11Fifty on Olson-100184"",""11Fifty on Olson - IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""13c15f92ba"",""7Nz1GjIFBe""]"
a01Dn00000HHiFLIA1	2	2025-09-30T21:42:38.000Z	2025-08-14T14:01:42.000Z	"[""Gateway Crossing Apartments - IDV ONLY"",""Gateway Crossing Apartments-100184""]"	"[""ACTIVE"",""ACTIVE""]"	"[""Urv6ELat57"",""0e345bf9cf""]"
a01Dn00000HHuHNIA1	2	2025-09-30T21:31:40.000Z	2025-08-15T17:07:54.000Z	"[""32 Union Apartments-100184"",""32 Union Apartments - IDV ONLY""]"	"[""ACTIVE"",""ACTIVE""]"	"[""66420c4d96"",""s9VIA0nNMc""]"
a01Dn00000HHljmIAD	2	2025-09-30T17:38:41.000Z	2021-11-05T14:37:29.000Z	"[""Montecito"",""Montecito""]"	"[""DISABLED"",""ACTIVE""]"	"[""SIkcGBAx9a"",""efSVDUVAF6""]"
