Primary Identifier	Status	Error Reason	Source Record Payload		Error Reason																				
7f82a7fe-ee0a-4e1d-b4b1-5d4573bda4f5	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"508 Railway Avenue\",\"bank_statement\":\"2\",\"city\":\"Campbell\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"campbell@avalonbay.com\",\"entity_name\":\"CA005\",\"logo\":null,\"name\":\"Avalon Campbell\",\"paystub\":\"2\",\"phone\":\"4083703003\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"7f82a7fe-ee0a-4e1d-b4b1-5d4573bda4f5\",\"salesforce_property_id\":\"a01Dn00000HHHVmIAP\",\"short_id\":\"q6UAvYrABY\",\"snappt_property_id\":\"feb8400c-c0f4-4ea1-a1c6-76f834b0c977\",\"status\":\"ACTIVE\",\"unit\":\"348\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"95008\"}"																						
e9e537e6-fde8-4116-971c-df12d3bf69b6	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"121 Roble Road\",\"bank_statement\":\"2\",\"city\":\"Walnut Creek\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"avalonwalnutridge@avalonbay.com\",\"entity_name\":\"CA564\",\"logo\":null,\"name\":\"Avalon Walnut Ridge I\",\"paystub\":\"2\",\"phone\":\"9258919940\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"e9e537e6-fde8-4116-971c-df12d3bf69b6\",\"salesforce_property_id\":\"a01Dn00000HHHYeIAP\",\"short_id\":\"Rj63TtSOhi\",\"snappt_property_id\":\"780ea93f-4fcd-4108-801a-46542b033bee\",\"status\":\"ACTIVE\",\"unit\":\"106\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"94597\"}"																						
cacf4ce6-f208-4098-b919-a6593382fe17	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"8060 13th Street\",\"bank_statement\":\"2\",\"city\":\"Silver Spring\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"Gramax.pm@kettler.com\",\"entity_name\":null,\"logo\":null,\"name\":\"The Gramax - Voucher\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"cacf4ce6-f208-4098-b919-a6593382fe17\",\"salesforce_property_id\":\"a01Dn00000HHOCVIA5\",\"short_id\":\"7d5147862d\",\"snappt_property_id\":\"a00e9873-d7ef-4af7-ab5d-51e08fa069d3\",\"status\":\"ACTIVE\",\"unit\":\"1\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"20910-4801\"}"																						
88ac800f-3425-47c2-9f2e-f70c6d00b1c2	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"3703 W Kennewick Avenue\",\"bank_statement\":\"2\",\"city\":\"Kennewick\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"desertbrook@affinityproperty.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Desertbrook\",\"paystub\":\"2\",\"phone\":\"18444762778\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"88ac800f-3425-47c2-9f2e-f70c6d00b1c2\",\"salesforce_property_id\":\"a01Dn00000HHhC0IAL\",\"short_id\":\"c9c540eb83\",\"snappt_property_id\":\"0659d940-e7d0-40e3-a34b-b1ad80140db6\",\"status\":\"ACTIVE\",\"unit\":\"110\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"99336-2867\"}"																						
1153fc63-bd64-4e77-a9a1-2ea765c825d9	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"2215 Peach Tree Drive\",\"bank_statement\":\"2\",\"city\":\"Fairfield\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"peachwood.mgr@liveamc.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Peachwood - PCHW\",\"paystub\":\"2\",\"phone\":\"18444762778\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"1153fc63-bd64-4e77-a9a1-2ea765c825d9\",\"salesforce_property_id\":\"a01Dn00000HHUxiIAH\",\"short_id\":\"c3482aabb3\",\"snappt_property_id\":\"8b395112-24e8-4a4e-8b3d-5b29448a9448\",\"status\":\"ACTIVE\",\"unit\":\"109\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"94533\"}"																						
354bbd82-00cb-496c-80ee-5486b3b48010	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"88 High Street\",\"bank_statement\":\"2\",\"city\":\"North Andover\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"AvalonNorthAndover@avalonbay.com\",\"entity_name\":\"MA061\",\"logo\":null,\"name\":\"Avalon North Andover\",\"paystub\":\"2\",\"phone\":\"9783545900\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"354bbd82-00cb-496c-80ee-5486b3b48010\",\"salesforce_property_id\":\"a01Dn00000HHHXFIA5\",\"short_id\":\"gYrofI2t5h\",\"snappt_property_id\":\"8b4817bb-adbd-47db-b60d-75a8a4fb116a\",\"status\":\"ACTIVE\",\"unit\":\"221\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"01845\"}"																						
8977c838-b163-422b-969f-25946b60a820	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for re...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Breeze\",\"address\":\"130 Upton St\",\"bank_statement\":\"2\",\"city\":\"Nacogdoches\",\"company_id\":\"4db117cf-e9b0-4968-aaea-c7fa08bd396d\",\"company_name\":\"Yardi Breeze\",\"company_short_id\":\"3p1PsjaQbp\",\"email\":\"info@upstaterealtymgmt.com\",\"entity_name\":null,\"logo\":null,\"name\":\"130 Upton St\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"8977c838-b163-422b-969f-25946b60a820\",\"salesforce_property_id\":\"a01UL00000QipZOYAZ\",\"short_id\":\"10cb1ac592\",\"snappt_property_id\":\"979b284f-956f-43d7-8412-46b9bf1dada0\",\"status\":\"ACTIVE\",\"unit\":\"8\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"75965-3368\"}"																						
f4f64133-750b-4b43-afc8-dacaa9dca2f6	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Inhabit. You can look up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739)ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68140 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Inhabit\",\"address\":\"8500 E. Mississippi Ave\",\"bank_statement\":\"2\",\"city\":\"Denver\",\"company_id\":\"fcef35fc-516f-4d2a-9898-2dd4a9a8676e\",\"company_name\":\"Inhabit\",\"company_short_id\":\"syg19UbbTq\",\"email\":\"leasing@wptownhomes.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Willow Point Townhomes - WPT\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"f4f64133-750b-4b43-afc8-dacaa9dca2f6\",\"salesforce_property_id\":\"a01Dn00000HHvdHIAT\",\"short_id\":\"28038cdcab\",\"snappt_property_id\":\"7d38e560-8ab2-4960-b3ff-52a35f31ec85\",\"status\":\"ACTIVE\",\"unit\":\"117\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"80247\"}"																						
359b84ae-b0a5-4b7a-a2c1-2c70151f0710	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68126 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"625 East Vista Ridge Mall Drive\",\"bank_statement\":\"2\",\"city\":\"Lewisville\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"bluffsvistaridge@valiantresidential.com\",\"entity_name\":null,\"logo\":null,\"name\":\"The Bluffs at Vista Ridge - Affordable\",\"paystub\":\"2\",\"phone\":\"18444762778\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"359b84ae-b0a5-4b7a-a2c1-2c70151f0710\",\"salesforce_property_id\":\"a01Dn00000HHeucIAD\",\"short_id\":\"183c556432\",\"snappt_property_id\":\"f7f66ef0-2bd6-4c28-9822-2fc52f40ed5d\",\"status\":\"ACTIVE\",\"unit\":\"1\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"75067-3705\"}"																						
8c3d6922-f9b1-4c30-ab4e-12a32a237a05	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68126 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"1104 Spring Path Lane\",\"bank_statement\":\"2\",\"city\":\"Antioch\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"1104mgr@elmingtonpm.com\",\"entity_name\":null,\"logo\":null,\"name\":\"1104 Residences\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"8c3d6922-f9b1-4c30-ab4e-12a32a237a05\",\"salesforce_property_id\":\"a01Dn00000HHd5JIAT\",\"short_id\":\"40d55c59d8\",\"snappt_property_id\":\"f84633ad-99fb-4270-acb2-222d94e7c04c\",\"status\":\"ACTIVE\",\"unit\":\"105\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"37013-5586\"}"																						
